No.;Product_Category_1;Product_Category_2;Purchase
689;0,000915247;0,001464395;0,999998509
690;0,001335816;0,003740286;0,999992113
691;0,000571363;0,001100198;0,999999232
692;0,000719009;0,002013225;0,999997715
693;0,000802246;0,000965487;0,999999212
694;0,000710125;0,001988349;0,999997771
695;0,000569541;0,000911265;0,999999423
696;0,001026034;0,001667305;0,999998084
697;0,001380447;0,002658144;0,999995514
698;6,34E-05;0,000126719;0,99999999
699;0,000260213;0,001561278;0,999998747
700;0,000257931;0,000515863;0,999999834
701;0,000123145;0,000307863;0,999999945
702;5,22E-05;0,000313381;0,99999995
703;0,001348066;0,002595794;0,999995722
704;0,000564971;0,001355931;0,999998921
705;0,007342775;0,006426824;0,999952389
706;0,000232341;0,003485109;0,9999939
707;0,000711136;0,001137817;0,9999991
708;0,002850525;0,007981469;0,999964085
709;0,001383887;0,002214219;0,999996591
710;6,43E-05;0,001028079;0,999999469
711;0,000705018;0,001833048;0,999998071
712;0,000359088;0,000478784;0,999999821
713;0,000536097;0,000714796;0,999999601
714;0,000364786;0,000486381;0,999999815
715;0,000724532;0,000869439;0,99999936
716;0,000945356;0,001820348;0,999997896
717;0,000956387;0,001530219;0,999998372
718;0,000984493;0,001184818;0,999998813
719;8,74E-05;0,000174734;0,999999981
720;6,52E-05;0,000521716;0,999999862
721;6,35E-05;0,001016582;0,999999481
722;8,47E-05;0,000508087;0,999999867
723;8,46E-05;0,000423227;0,999999907
724;0,000720667;0,002017868;0,999997704
725;0,000950796;0,000572132;0,999999384
726;0,000991816;0,001735677;0,999998002
727;5,16E-05;0,000309422;0,999999951
728;0,00049399;0,000658653;0,999999661
729;0,000300345;0,00040046;0,999999875
730;0,00012865;0,001929753;0,99999813
731;0,000360837;0,000601395;0,999999754
732;0,000333302;0,000458425;0,999999839
733;0,000820849;0,000987875;0,999999175
734;6,56E-05;0,000131242;0,999999989
735;6,33E-05;0,000316556;0,999999948
736;0,000569605;0,001594894;0,999998566
737;0,000423818;0,000635728;0,999999708
738;5,23E-05;0,000418476;0,999999911
739;6,37E-05;0,001019887;0,999999478
740;0,014006493;0,010373253;0,999848095
741;6,53E-05;0,000130625;0,999999989
742;5,10E-05;0,000101932;0,999999994
743;0,007060023;0,006179343;0,999955985
744;0,000260213;0,000520427;0,999999831
745;0,016877069;0,020771777;0,999641785
746;0,000949305;0,001708749;0,999998089
747;0,001964621;0,003438087;0,99999216
748;0,000296824;0,000395765;0,999999878
749;8,32E-05;0,000665281;0,999999775
750;6,57E-05;0,000131475;0,999999989
751;0,000697349;0,001342794;0,999998855
752;5,09E-05;0,000406876;0,999999916
753;0,00071932;0,001150912;0,999999079
754;0,00095397;0,000574042;0,99999938
755;0,001343857;0,001617305;0,999997789
756;0,000820008;0,000986863;0,999999177
757;0,003705327;0,006021156;0,999975008
758;6,39E-05;0,000383166;0,999999925
759;0,000952924;0,001524678;0,999998384
760;0,000374906;0,000499875;0,999999805
761;0,000497801;0,000829669;0,999999532
762;0,00057323;0,001146459;0,999999179
763;0,000902744;0,000579432;0,999999425
764;0,001004015;0,001208312;0,999998766
765;0,000805477;0,000969375;0,999999206
766;0,003736367;0,003270286;0,999987672
767;0,000992924;0,001194965;0,999998793
768;6,52E-05;0,000130319;0,999999989
769;0,000703233;0,001969053;0,999997814
770;0,000260688;0,000521376;0,99999983
771;0,000809306;0,001618611;0,999998363
772;0,000813668;0,001525628;0,999998505
773;0,001013683;0,001219948;0,999998742
774;0,000951644;0,000572642;0,999999383
775;0,013552656;0,016680192;0,999769022
776;0,000929193;0,001789225;0,999997968
777;0,000708715;0,002126146;0,999997489
778;0,000728224;0,002039028;0,999997656
779;5,21E-05;0,000502051;0,999999873
780;0,001024983;0,001233546;0,999998714
781;0,00069228;0,001153801;0,999999095
782;5,14E-05;0,000410804;0,999999914
783;8,39E-05;0,001342731;0,999999095
784;0,000131769;0,00210831;0,999997769
785;6,53E-05;0,000130651;0,999999989
786;0,00020803;0,00083212;0,999999632
787;6,50E-05;0,00038994;0,999999922
788;0,000291474;0,00053437;0,999999815
789;5,25E-05;0,000420367;0,99999991
790;6,38E-05;0,000127624;0,99999999
791;6,54E-05;0,000523252;0,999999861
792;8,26E-05;0,000165276;0,999999983
793;6,50E-05;0,000130014;0,999999989
794;5,10E-05;0,000254998;0,999999966
795;0,002736679;0,005269661;0,99998237
796;0,002797959;0,00335755;0,999990449
797;0,007765014;0,004153351;0,999961226
798;0,000362013;0,000482684;0,999999818
799;0,000567408;0,001021334;0,999999317
800;0,000702839;0,000843407;0,999999397
801;0,00102577;0,00205154;0,999997369
802;0,000693079;0,001848212;0,999998052
803;0,000930231;0,001791223;0,999997963
804;8,54E-05;0,001365769;0,999999064
805;0,000712148;0,00137129;0,999998806
806;0,001868277;0,002335347;0,999995528
807;0,001817275;0,001590585;0,999997084
808;0,001343406;0,001616762;0,999997791
809;0,000375728;0,000500971;0,999999804
810;0,000949305;0,001518889;0,999998396
811;0,001300599;0,001565245;0,999997929
812;0,001329339;0,002658679;0,999995582
813;0,001302929;0,001568049;0,999997922
814;5,24E-05;0,000838091;0,999999647
815;0,000292141;0,000389522;0,999999881
816;0,000371816;0,000495755;0,999999808
817;0,000798083;0,001695927;0,999998243
818;0,000709521;0,001366231;0,999998815
819;6,42E-05;0,000385332;0,999999924
820;0,000123191;0,000492762;0,999999871
821;0,000800559;0,001501049;0,999998553
822;6,60E-05;0,00052767;0,999999859
823;0,000127632;0,000255265;0,999999959
824;0,00129282;0,002262436;0,999996605
825;0,000571298;0,001100072;0,999999232
826;0,000279981;0,000898538;0,999999557
827;6,57E-05;0,000632994;0,999999797
828;0,000714489;0,001375797;0,999998798
829;0,000707813;0,001981876;0,999997786
830;6,59E-05;0,000395648;0,99999992
831;0,001364021;0,001641572;0,999997722
832;0,00057491;0,001107029;0,999999222
833;0,000568311;0,000909297;0,999999425
834;6,56E-05;0,000131105;0,999999989
835;6,37E-05;0,000127413;0,99999999
836;0,000998874;0,00174803;0,999997973
837;0,000150693;0,000301386;0,999999943
838;0,000124525;0,000498101;0,999999868
839;0,001000623;0,002126323;0,999997239
840;6,41E-05;0,000513149;0,999999866
841;8,29E-05;0,000165796;0,999999983
842;8,58E-05;0,00017163;0,999999982
843;0,000713163;0,001996858;0,999997752
844;0,00131384;0,00229922;0,999996494
845;0,00136892;0,00239561;0,999996194
846;0,000984735;0,001723286;0,99999803
847;8,35E-05;0,000166987;0,999999983
848;0,000696474;0,001950128;0,999997856
849;0,004019969;0,007034945;0,999967174
850;0,000913906;0,002558938;0,999996308
851;6,38E-05;0,000382702;0,999999925
852;0,000725267;0,001396552;0,999998762
853;0,001004519;0,001208919;0,999998765
854;0,00057425;0,0006891;0,999999598
855;0,00058309;0,000932944;0,999999395
856;0,000710731;0,001705754;0,999998293
857;8,70E-05;0,000174019;0,999999981
858;0,000965249;0,001858652;0,999997807
859;0,000713368;0,001373638;0,999998802
860;0,000960613;0,001849725;0,999997828
861;0,000696863;0,001533099;0,999998582
862;0,000698421;0,001344857;0,999998852
863;0,001305266;0,002284215;0,999996539
864;0,000705516;0,00135852;0,999998828
865;0,00057182;0,001101079;0,99999923
866;0,000582207;0,00112108;0,999999202
867;0,000290149;0,000386866;0,999999883
868;0,000567086;0,001091963;0,999999243
869;0,000127861;0,00204577;0,999997899
870;0,00012279;0,00024558;0,999999962
871;6,55E-05;0,00072098;0,999999738
872;0,001303141;0,001568304;0,999997921
873;0,000717668;0,001148269;0,999999083
874;0,000293815;0,000734538;0,999999687
875;0,000125881;0,000251762;0,99999996
876;0,000923359;0,001777991;0,999997993
877;0,002609562;0,005024889;0,99998397
878;0,000123396;0,000493583;0,999999871
879;0,000816743;0,000982933;0,999999183
880;0,000810372;0,000975267;0,999999196
881;0,00133111;0,002329443;0,999996401
882;0,000700181;0,001348247;0,999998846
883;6,43E-05;0,001029336;0,999999468
884;0,000128833;0,001030662;0,999999461
885;0,001006541;0,001211352;0,99999876
886;0,001306545;0,002286453;0,999996533
887;8,71E-05;0,000174292;0,999999981
888;0,000314069;0,002355521;0,999997176
889;0,000718184;0,001149094;0,999999082
890;0,001419643;0,002271429;0,999996413
891;0,000964316;0,002700085;0,99999589
892;0,000913407;0,001758828;0,999998036
893;0,000154799;0,001315788;0,999999122
894;0,000824487;0,000992253;0,999999168
895;0,000150105;0,001275892;0,999999175
896;0,000155909;0,000233863;0,999999961
897;0,002349905;0,003418044;0,999991397
898;0,001360307;0,002720613;0,999995374
899;0,000986678;0,001726686;0,999998023
900;0,000124054;0,001054459;0,999999436
901;0,000334688;0,000460332;0,999999838
902;0,00057544;0,001108048;0,999999221
903;0,00079507;0,000956851;0,999999226
904;0,000368731;0,000491642;0,999999811
905;0,000727272;0,001163635;0,999999059
906;0,00081458;0,001425515;0,999998652
907;0,000218707;0,000291609;0,999999934
908;6,50E-05;0,001040447;0,999999457
909;0,000796812;0,000958948;0,999999223
910;0,000991939;0,001193779;0,999998795
911;0,000525302;0,000700402;0,999999617
912;0,000708315;0,001363908;0,999998819
913;8,47E-05;0,001355012;0,999999078
914;5,24E-05;0,000419046;0,999999911
915;0,000565355;0,001088629;0,999999248
916;0,00717047;0,006276013;0,999954597
917;0,002039245;0,002454191;0,999994909
918;0,00142612;0,002746091;0,999995213
919;0,001499994;0,002406951;0,999995978
920;0,001305196;0,001740261;0,999997634
921;0,00144508;0,002782599;0,999995084
922;0,001384646;0,00387701;0,999991526
923;0,000120409;0,001926547;0,999998137
924;8,32E-05;0,000166431;0,999999983
925;8,64E-05;0,000831779;0,99999965
926;8,79E-05;0,000527519;0,999999857
927;6,53E-05;0,000326541;0,999999945
928;0,000123962;0,001859424;0,999998264
929;8,59E-05;0,00137516;0,999999051
930;0,000123747;0,000742482;0,999999717
931;0,000254388;0,00127194;0,999999159
932;0,000241254;0,001447526;0,999998923
933;0,000255362;0,002458583;0,999996945
934;0,001994002;0,003489503;0,999991924
935;0,001330131;0,003724366;0,99999218
936;0,003726242;0,003261424;0,999987739
937;0,001926772;0,002649311;0,999994634
938;0,003585332;0,004889089;0,999981621
939;0,000526593;0,000702124;0,999999615
940;8,68E-05;0,000173671;0,999999981
941;0,000301084;0,00080289;0,999999632
942;0,000727484;0,001018477;0,999999217
943;6,30E-05;0,000944643;0,999999552
944;8,77E-05;0,001315788;0,999999131
945;8,33E-05;0,000666333;0,999999775
946;0,00088989;0,000571182;0,999999441
947;6,46E-05;0,000129282;0,99999999
948;0,000376034;0,000501379;0,999999804
949;0,000300511;0,000482212;0,999999839
950;0,001027484;0,001236556;0,999998708
951;6,47E-05;0,000970622;0,999999527
952;0,000126199;0,000252398;0,99999996
953;0,000205086;0,000987268;0,999999492
954;8,69E-05;0,000173717;0,999999981
955;0,000985827;0,001725197;0,999998026
956;0,000565418;0,001583171;0,999998587
957;0,000812264;0,001421462;0,99999866
958;0,000815327;0,001426822;0,99999865
959;0,000900846;0,001020959;0,999999073
960;0,003467784;0,004728796;0,999982806
961;0,000804666;0,0009684;0,999999207
962;0,001340929;0,001613781;0,999997799
963;0,001294077;0,001557396;0,99999795
964;0,000946968;0,001515149;0,999998404
965;0,000935277;0,001800939;0,999997941
966;0,000561671;0,001081536;0,999999257
967;0,001000124;0,001203629;0,999998776
968;0,000553199;0,000737599;0,999999575
969;0,0027397;0,003424625;0,999990383
970;0,001301654;0,002766014;0,999995327
971;0,001027537;0,001335798;0,99999858
972;0,001017681;0,001224759;0,999998732
973;6,49E-05;0,000713405;0,999999743
974;0,008367509;0,009762094;0,99991734
975;0,000717257;0,00114761;0,999999084
976;0,000710832;0,001368756;0,999998811
977;0,000712961;0,001140738;0,999999095
978;0,000724847;0,001395742;0,999998763
979;0,00097295;0,001873481;0,999997772
980;0,000920976;0,002762928;0,999995759
981;0,000963946;0,001856144;0,999997813
982;0,0005777;0,001039861;0,999999292
983;0,000920469;0,002025032;0,999997526
984;0,000712352;0,001139762;0,999999097
985;0,000724952;0,001395944;0,999998763
986;0,000826836;0,001137235;0,999999012
987;0,000574844;0,001106902;0,999999222
988;0,001454542;0,001818177;0,999997289
989;0,000998127;0,001201226;0,99999878
990;5,19E-05;0,000103885;0,999999993
991;0,000918103;0,00176787;0,999998016
992;6,33E-05;0,001012658;0,999999485
993;6,31E-05;0,000946312;0,99999955
994;6,49E-05;0,000714193;0,999999743
995;0,002751005;0,003438756;0,999990303
996;5,08E-05;0,000761576;0,999999709
997;6,35E-05;0,000508098;0,999999869
998;0,00012486;0,000249719;0,999999961
999;0,000710732;0,000923951;0,999999321
1000;0,017121485;0,021072597;0,999631332
